Date,PAYEMS,PMI,MICH,ADS,USREC
1/1/2016,0.051,48.2,92,-0.25408750514949,0
2/1/2016,0.18353,49.7,91.7,-0.56525435318295,0
3/1/2016,0.15953,51.7,91,-0.58839221618742,0
4/1/2016,0.13008,50.7,89,-0.53908975604669,0
5/1/2016,0.02919,51,94.7,-0.23073473255365,0
6/1/2016,0.18539,52.8,93.5,0.13330289181791,0
7/1/2016,0.24526,52.3,90,-0.055412439040397,0
8/1/2016,0.09337,49.4,89.8,-0.16445467006565,0
9/1/2016,0.1858,51.7,91.2,-0.17472430539899,0
10/1/2016,0.10001,52,87.2,-0.23517935861388,0
11/1/2016,0.10404,53.5,93.8,0.018703873285214,0
12/1/2016,0.15826,54.5,98.2,0.23123871038761,0
1/1/2017,0.12712,56,98.5,-0.14466781373432,0
2/1/2017,0.12901,57.6,96.3,-0.17384220494133,0
3/1/2017,0.08843,56.6,96.9,0.20137729080919,0
4/1/2017,0.13489,55.3,97,0.1550774514199,0
5/1/2017,0.10601,55.5,97.1,-0.047559668245041,0
6/1/2017,0.14754,56.7,95,-0.10980009596446,0
7/1/2017,0.14664,56.5,93.4,-0.25160793679469,0
8/1/2017,0.12532,59.3,96.8,-0.34589209865317,0
9/1/2017,0.01225,60.2,95.1,0.29180754329979,0
10/1/2017,0.18156,58.5,100.7,0.68216511094659,0
11/1/2017,0.15274,58.2,98.5,0.37961430258312,0
12/1/2017,0.08814,59.3,95.9,-0.06864346908179,0
1/1/2018,0.08197,59.1,95.7,-0.0971572157901,0
2/1/2018,0.27456,60.7,99.7,0.11780705692223,0
3/1/2018,0.11879,59.3,101.4,0.22742686187972,0
4/1/2018,0.09237,57.9,98.8,0.024512684100431,0
5/1/2018,0.18717,58.7,98,-0.057694780325418,0
6/1/2018,0.1472,60,98.2,0.20572225599682,0
7/1/2018,0.0913,58.4,97.9,0.32172573456806,0
8/1/2018,0.1636,60.8,96.2,0.1908923691464,0
9/1/2018,0.05358,59.5,100.1,-0.10102533299963,0
10/1/2018,0.13449,57.5,98.6,-0.028003855022698,0
11/1/2018,0.08956,58.8,97.5,0.036163300042268,0
12/1/2018,0.12152,54.3,98.3,-0.070902950051211,0
1/1/2019,0.17933,56.6,91.2,-0.38123338309102,0
2/1/2019,0.00067,54.1,93.8,-0.45254881553336,0
3/1/2019,0.09786,54.6,98.4,-0.44882904669053,0
4/1/2019,0.13964,53.4,97.2,-0.55807568253767,0
5/1/2019,0.05647,52.3,100,-0.2817085747452,0
6/1/2019,0.1208,51.6,98.2,-0.20127073224284,0
7/1/2019,0.1286,51.3,98.4,-0.067297590380197,0
8/1/2019,0.13703,48.8,89.8,-0.064253802146992,0
9/1/2019,0.13751,48.2,93.2,-0.59133257857762,0
10/1/2019,0.12214,48.5,95.5,-0.13211627876644,0
11/1/2019,0.17207,48.1,96.8,-0.000184505648547161,0
12/1/2019,0.12113,47.8,99.3,-0.172599681353638,0
1/1/2020,0.14069,50.9,99.8,-0.921686946597972,0
2/1/2020,0.16477,50.1,101,-7.66397081441759,0
3/1/2020,-0.90463,49.1,89.1,-26.7389028523678,1
4/1/2020,-14.80132,41.5,71.8,-15.4066756084376,1
5/1/2020,2.06971,43.1,72.3,6.75327301110678,1
6/1/2020,3.5309,52.6,78.1,7.46352680177057,1
7/1/2020,1.26976,54.2,72.5,4.41642799152236,1
8/1/2020,1.0612,56,74.1,2.40016681952985,1
9/1/2020,0.4675,55.4,,1.41800599559456,1
,,,,1.37012694753556,
